order-id,purchase-date,sku,quantity-purchased
113-3230558-9297848,2022-08-10T12:19:51-07:00,10334C,3.0
112-7154766-8069837,2022-08-10T12:32:28-07:00,771851,1.0
113-6548690-2369855,2022-08-10T12:33:03-07:00,724304,2.0
113-2498450-8625024,2022-08-10T12:39:25-07:00,730300,1.0
114-9420655-1993854,2022-08-10T12:49:22-07:00,30150,1.0
113-9149778-9204227,2022-08-10T12:27:03-07:00,777851,2.0
111-0299107-8832203,2022-08-10T13:04:58-07:00,10334C,1.0
112-7533260-4909835,2022-08-10T13:07:17-07:00,36150,1.0
114-8825983-1673040,2022-08-10T13:23:14-07:00,36150,1.0
113-0673097-4047448,2022-08-10T13:22:17-07:00,779113,1.0
114-1206411-3722610,2022-08-10T13:25:49-07:00,10334C,1.0
114-7094951-6157020,2022-08-10T13:29:18-07:00,7821,1.0
113-4584708-0289066,2022-08-10T13:33:01-07:00,36500,1.0
113-6696107-5614652,2022-08-10T13:40:17-07:00,724300,1.0
112-0048084-6689813,2022-08-10T14:02:55-07:00,15001,1.0
112-2180130-6233018,2022-08-10T14:16:40-07:00,10334C,1.0
113-4848750-7554663,2022-08-10T15:05:40-07:00,10334C,3.0
112-2874159-6683457,2022-08-10T15:19:20-07:00,24153,1.0
113-7655166-8856254,2022-08-10T15:22:24-07:00,36153,1.0
111-9255720-1983402,2022-08-10T15:28:03-07:00,36500,1.0
112-8273577-2199465,2022-08-10T16:57:37-07:00,799388,1.0
114-0498057-0530660,2022-08-10T17:15:02-07:00,10334C,1.0
113-5287794-6083460,2022-08-10T17:36:56-07:00,791192,1.0
113-6583457-6682617,2022-08-10T18:04:11-07:00,10334C,1.0
113-1563186-2654642,2022-08-10T18:51:12-07:00,791193,1.0
114-9822100-6769049,2022-08-10T19:41:02-07:00,722500,1.0
112-6831494-4593051,2022-08-10T20:17:12-07:00,730300,2.0
111-1219956-7689840,2022-08-10T22:41:24-07:00,724300,1.0
114-1556643-4047459,2022-08-10T23:45:30-07:00,36153,1.0
114-9840822-0275459,2022-08-11T03:51:40-07:00,36500,2.0
112-6576095-3265869,2022-08-11T04:45:53-07:00,791193,1.0
113-4685518-6133802,2022-08-11T05:17:24-07:00,791192,1.0
111-1330385-7189004,2022-08-11T05:19:36-07:00,22150,2.0
112-1310417-9283447,2022-08-11T05:20:47-07:00,27-1TVA-IET3,3.0
112-3577154-0400257,2022-08-11T05:22:02-07:00,10316,1.0
111-6680572-8829004,2022-08-11T05:32:36-07:00,730500,2.0
112-1054539-8348251,2022-08-11T05:35:44-07:00,41307A,1.0
114-0024157-7195409,2022-08-11T05:48:20-07:00,36500,1.0
112-5463074-9176221,2022-08-11T05:53:40-07:00,779113,2.0
113-1286246-0413028,2022-08-11T05:54:15-07:00,10334C,1.0
111-5280805-6096212,2022-08-11T06:01:06-07:00,791193,5.0
113-0513341-8406639,2022-08-11T06:02:10-07:00,724300,4.0
113-2006688-3658658,2022-08-11T06:02:26-07:00,10334C,1.0
114-5617020-9999453,2022-08-11T06:07:07-07:00,10334C,2.0
113-7298319-2019445,2022-08-11T06:13:17-07:00,730300,1.0
114-1101329-6017020,2022-08-11T06:16:10-07:00,3614,1.0
114-2075173-2389860,2022-08-11T06:32:02-07:00,724300,1.0
112-8511297-6708239,2022-08-11T06:53:43-07:00,36500,1.0
114-5574821-3488248,2022-08-11T06:52:13-07:00,10334C,6.0
112-3497456-3009003,2022-08-11T07:12:49-07:00,27-1TVA-IET3,1.0
112-8117432-0804236,2022-08-11T07:14:53-07:00,24124,1.0
114-9014801-7405016,2022-08-11T07:18:44-07:00,10316,1.0
111-7799578-0172218,2022-08-11T08:03:03-07:00,722500,2.0
111-9542397-6877833,2022-08-11T07:58:46-07:00,724300,1.0
112-4739560-7569857,2022-08-11T08:17:02-07:00,F6-0O1K-QPPA,1.0
111-3612746-0971416,2022-08-11T08:28:09-07:00,36153,1.0
114-9707915-5811429,2022-08-11T08:36:20-07:00,791193,2.0
112-0737333-4365013,2022-08-11T08:43:33-07:00,736303,1.0
114-8944673-1630620,2022-08-11T08:44:41-07:00,724300,1.0
114-8944673-1630620,2022-08-11T08:44:41-07:00,730300,1.0
112-2412776-8004215,2022-08-11T08:56:47-07:00,771851,4.0
111-6426360-9739425,2022-08-11T09:37:21-07:00,10316,6.0
111-4286921-5461813,2022-08-11T09:45:51-07:00,724300,1.0
111-0078920-3562610,2022-08-11T10:00:33-07:00,36500,2.0
112-1629395-9213029,2022-08-11T10:08:49-07:00,736303,1.0
111-5948287-0196251,2022-08-11T10:13:28-07:00,724300,1.0
114-9902104-9029007,2022-08-11T10:20:09-07:00,36500,1.0
111-2722940-0005829,2022-08-11T10:23:11-07:00,791193,1.0
113-0824115-2028243,2022-08-11T10:29:35-07:00,30150,1.0
112-7018463-7278615,2022-08-11T10:33:14-07:00,791193,1.0
114-0119834-1285025,2022-08-11T10:44:02-07:00,779153,25.0
114-1934015-3901056,2022-08-11T10:47:19-07:00,10316,1.0
113-4361634-4502634,2022-08-11T11:04:36-07:00,10316,2.0
112-3287252-2971423,2022-08-11T11:08:51-07:00,36500,3.0
114-5762315-0017819,2022-08-11T11:19:14-07:00,724300,5.0
114-9257941-6059439,2022-08-11T11:55:57-07:00,11500,1.0
111-7875196-9283413,2022-08-11T12:13:50-07:00,24124,1.0
111-1473035-7782652,2022-08-11T12:20:23-07:00,724300,1.0
111-7999868-3604236,2022-08-11T12:17:49-07:00,10316,2.0
113-6658622-2344202,2022-08-11T12:22:02-07:00,777851,1.0
114-0919827-3521050,2022-08-11T12:21:02-07:00,36500,1.0
114-5134052-7051466,2022-08-11T12:38:26-07:00,724304,1.0
111-0094934-3385848,2022-08-11T12:52:29-07:00,724304,4.0
112-8962623-5596203,2022-08-11T12:53:55-07:00,724150,2.0
111-9511829-6716242,2022-08-11T13:02:12-07:00,36150,1.0
113-6382774-5627412,2022-08-11T13:02:27-07:00,730500,1.0
112-8396201-7284236,2022-08-11T13:09:02-07:00,791193,3.0
111-5094195-8173824,2022-08-11T13:15:18-07:00,791193,1.0
111-4756812-8102629,2022-08-11T13:25:51-07:00,724300,1.0
112-5226326-9333047,2022-08-11T13:42:07-07:00,36500,1.0
114-0612675-8723423,2022-08-11T14:03:39-07:00,36150,1.0
111-1827384-9278612,2022-08-11T14:09:38-07:00,30150,2.0
111-6199436-4603439,2022-08-11T14:30:20-07:00,10316,1.0
114-0463890-5318623,2022-08-11T14:33:24-07:00,777802,1.0
111-4381540-3590615,2022-08-11T14:33:41-07:00,724304,2.0
113-4967104-2037047,2022-08-11T14:34:55-07:00,791192,2.0
112-7928961-9380223,2022-08-11T14:46:47-07:00,791192,1.0
113-1428208-0669816,2022-08-11T11:36:45-07:00,724150,1.0
112-0206235-5944210,2022-08-11T16:04:04-07:00,791193,1.0
112-2098881-3507418,2022-08-11T16:07:34-07:00,41302A,1.0
112-7913281-8371452,2022-08-11T16:26:30-07:00,36500,2.0
113-9376889-4882635,2022-08-11T17:09:11-07:00,924150,1.0
114-2512005-9681041,2022-08-11T18:37:36-07:00,791192,1.0
112-3070327-6124235,2022-08-11T19:08:31-07:00,36500,1.0
111-9383698-2739447,2022-08-11T23:26:35-07:00,773409,2.0
111-3006262-7971428,2022-08-11T12:21:07-07:00,10336C,1.0
113-2526532-0879450,2022-08-12T04:12:04-07:00,41305A,1.0
112-1275387-2131400,2022-08-12T05:09:08-07:00,36500,1.0
112-8110309-4117859,2022-08-12T05:31:27-07:00,27-1TVA-IET3,5.0
113-7405798-8636240,2022-08-12T05:48:52-07:00,3614,9.0
111-5091216-6733852,2022-08-12T05:49:48-07:00,779113,2.0
112-8733305-4181069,2022-08-12T05:56:48-07:00,924150,2.0
114-7600717-8668242,2022-08-12T06:11:43-07:00,24124,1.0
112-4731712-9595467,2022-08-12T06:13:29-07:00,36500,1.0
113-9586793-7401031,2022-08-12T06:20:41-07:00,36500,1.0
113-6014308-5172246,2022-08-12T06:27:43-07:00,2596,5.0
112-0346945-2877802,2022-08-12T06:47:28-07:00,30030,1.0
111-8982480-0938629,2022-08-11T13:12:22-07:00,724150,1.0
111-0934720-9993818,2022-08-12T07:07:34-07:00,110581,1.0
112-5881399-1467422,2022-08-12T07:06:46-07:00,724300,2.0
114-8835051-4453036,2022-08-12T07:09:05-07:00,36500,1.0
112-9102617-1984255,2022-08-12T07:11:02-07:00,36500,1.0
111-7120417-7266646,2022-08-12T07:19:12-07:00,724300,10.0
112-8014123-2116265,2022-08-12T07:25:43-07:00,724300,1.0
113-3399922-4097008,2022-08-12T07:18:55-07:00,736303,1.0
114-5973492-9440219,2022-08-12T07:33:56-07:00,730500,2.0
114-5973492-9440219,2022-08-12T07:33:56-07:00,36500,2.0
112-8861927-4972269,2022-08-12T07:39:47-07:00,772589,8.0
111-8146768-0353030,2022-08-12T08:03:04-07:00,24124,1.0
114-1264923-0837868,2022-08-12T08:11:06-07:00,113020,1.0
114-5101413-7609029,2022-08-12T08:12:54-07:00,777851,1.0
112-9427193-2552239,2022-08-12T08:16:35-07:00,41305A,1.0
113-5755590-8999439,2022-08-12T08:26:23-07:00,736303,1.0
111-9092828-6974646,2022-08-12T08:27:43-07:00,730300,6.0
111-0230389-1850600,2022-08-12T08:30:42-07:00,779113,2.0
112-2449030-0529067,2022-08-12T08:34:55-07:00,27-1TVA-IET3,1.0
114-7048945-4149839,2022-08-12T08:35:32-07:00,779113,1.0
114-2063192-6444200,2022-08-12T08:58:49-07:00,791193,1.0
113-9386145-4671440,2022-08-12T09:11:26-07:00,724300,1.0
114-9256014-3065012,2022-08-12T09:15:05-07:00,36500,1.0
113-5363607-4714669,2022-08-12T09:16:52-07:00,791193,20.0
114-1249276-2197003,2022-08-12T09:45:53-07:00,730500,2.0
114-1249276-2197003,2022-08-12T09:45:53-07:00,36500,2.0
113-7006076-5625046,2022-08-09T09:57:09-07:00,10316,1.0
111-8073248-9467448,2022-08-12T10:13:52-07:00,724150,1.0
112-0664597-5912264,2022-08-12T10:25:58-07:00,724300,1.0
113-2141787-0873058,2022-08-12T10:39:11-07:00,791192,1.0
113-5851319-1957864,2022-08-12T11:11:16-07:00,25893,4.0
114-4595150-0153008,2022-08-12T11:17:36-07:00,41305A,1.0
113-0633031-5781029,2022-08-12T11:19:35-07:00,36500,2.0
113-3472085-1289003,2022-08-12T11:24:18-07:00,36151,2.0
112-5663131-4445806,2022-08-09T11:55:37-07:00,36150,1.0
112-7728116-5071454,2022-08-12T11:48:01-07:00,30030,6.0
112-6080132-8746600,2022-08-12T11:53:37-07:00,41305A,1.0
111-3535796-0052239,2022-08-12T11:55:25-07:00,24650,2.0
112-6039855-1746628,2022-08-12T12:06:39-07:00,36500,2.0
112-6039855-1746628,2022-08-12T12:06:39-07:00,730500,4.0
112-9541104-7404205,2022-08-12T12:07:50-07:00,791193,1.0
114-0476184-2296266,2022-08-12T12:16:44-07:00,12500,1.0
114-4069701-3173067,2022-08-12T13:00:21-07:00,36150,2.0
112-5077114-7345855,2022-08-12T13:02:10-07:00,10316,2.0
111-9344299-4898632,2022-08-12T13:23:50-07:00,24124,1.0
112-7382375-7261048,2022-08-12T13:35:45-07:00,22150,3.0
113-1915876-5670640,2022-08-12T13:56:29-07:00,36500,1.0
113-9885746-5850604,2022-08-12T13:53:17-07:00,779113,12.0
112-9913186-0954647,2022-08-12T13:58:54-07:00,41305A,1.0
112-8978836-1178616,2022-08-12T14:27:34-07:00,36500,1.0
112-7376903-0441801,2022-08-12T14:39:02-07:00,724300,1.0
111-7628899-5396253,2022-08-12T14:11:11-07:00,10316,1.0
112-3445235-5249051,2022-08-12T14:21:04-07:00,10316,1.0
112-2271167-2315452,2022-08-12T14:54:51-07:00,724300,1.0
112-4325470-3993060,2022-08-12T15:21:19-07:00,791193,3.0
111-9593316-8166601,2022-08-12T15:03:34-07:00,791193,1.0
113-4042819-7877840,2022-08-10T14:51:17-07:00,7822,1.0
113-6689753-9535432,2022-08-10T05:45:13-07:00,42300,2.0
113-5854577-4114646,2022-08-12T16:04:51-07:00,791192,3.0
113-7879005-1853865,2022-08-12T16:23:24-07:00,730500,1.0
112-8493183-6600242,2022-08-12T16:28:26-07:00,791192,1.0
112-9891199-4640217,2022-08-12T16:36:20-07:00,779153,1.0
112-9891199-4640217,2022-08-12T16:36:20-07:00,779113,1.0
114-1315803-7984232,2022-08-12T16:59:42-07:00,730500,1.0
112-7147260-7604214,2022-08-12T17:03:10-07:00,24124,1.0
114-3032934-4459432,2022-08-12T17:40:45-07:00,41300A,1.0
114-3819479-7830655,2022-08-12T21:07:56-07:00,2209,1.0
112-8268727-9504248,2022-08-12T21:14:50-07:00,10316,1.0
111-2047588-0217805,2022-08-13T07:13:16-07:00,24153,1.0
111-6248408-5597017,2022-08-13T07:42:38-07:00,791192,1.0
112-0077873-7467474,2022-08-13T09:30:03-07:00,2375,1.0
112-0423367-8952236,2022-08-13T09:54:16-07:00,30150,1.0
111-7613276-6595436,2022-08-13T10:05:35-07:00,791192,1.0
114-9393128-4812219,2022-08-13T11:13:27-07:00,10334C,1.0
114-1334084-1872258,2022-08-12T11:46:24-07:00,779113,1.0
114-6657961-2913838,2022-08-13T14:34:26-07:00,771851,1.0
113-2241005-5750630,2022-08-13T14:41:10-07:00,730599,1.0
112-9160731-1289857,2022-08-13T14:54:29-07:00,777802,2.0
113-3228936-4033835,2022-08-13T15:19:33-07:00,791192,3.0
111-5167750-8552220,2022-08-13T17:58:03-07:00,71850,1.0
113-5620939-5910649,2022-08-13T19:23:39-07:00,10316,8.0
111-1414650-7905800,2022-08-14T02:52:41-07:00,41307A,1.0
113-1346307-3509031,2022-08-14T07:15:53-07:00,110581,1.0
112-3252599-2853030,2022-08-14T08:01:22-07:00,777850,2.0
111-1556740-6409820,2022-08-14T09:00:31-07:00,724304,1.0
112-0300060-3607406,2022-08-14T09:54:06-07:00,36500,1.0
112-0300060-3607406,2022-08-14T09:54:06-07:00,730500,3.0
113-9690990-7500223,2022-08-14T10:16:44-07:00,724304,1.0
111-4724002-9761826,2022-08-14T10:11:02-07:00,10334C,2.0
113-1485351-3598652,2022-08-14T10:59:26-07:00,2209,2.0
113-3105983-0425850,2022-08-14T13:50:16-07:00,41305A,2.0
111-6570779-0018628,2022-08-14T16:58:47-07:00,724300,1.0
111-3596896-7503465,2022-08-14T18:19:43-07:00,42154,2.0
112-4037429-3448252,2022-08-14T18:37:54-07:00,24124,1.0
111-4704918-1725028,2022-08-14T19:45:59-07:00,41305A,1.0
114-9095640-8124233,2022-08-14T20:03:06-07:00,791192,1.0
113-9726590-3169027,2022-08-14T20:06:29-07:00,36500,1.0
111-2201229-8519404,2022-08-14T21:26:11-07:00,41301A,1.0
114-4925473-7134644,2022-08-15T02:13:31-07:00,30030,1.0
111-1749468-8518640,2022-08-15T04:44:54-07:00,730300,2.0
111-7350589-0534645,2022-08-15T05:28:09-07:00,17500,1.0
114-8260615-7632231,2022-08-15T05:28:43-07:00,10334C,1.0
111-7540767-8208263,2022-08-15T05:29:54-07:00,724300,2.0
112-2691244-2597031,2022-08-15T05:39:04-07:00,10334C,2.0
114-3010458-7014625,2022-08-15T05:45:41-07:00,10334C,6.0
114-7246561-3362655,2022-08-15T05:42:11-07:00,36500,1.0
111-0559993-1531415,2022-08-15T05:50:14-07:00,36500,3.0
114-0753094-6004209,2022-08-15T06:05:44-07:00,36153,1.0
114-4195032-7637842,2022-08-15T06:16:52-07:00,36500,1.0
112-9704219-1212204,2022-08-15T06:27:12-07:00,730300,5.0
113-9973220-1883417,2022-08-15T06:33:38-07:00,772392,1.0
112-2068238-4245853,2022-08-15T07:26:04-07:00,10334C,1.0
112-0767204-2027467,2022-08-15T07:31:02-07:00,36153,1.0
113-7624791-1535421,2022-08-15T07:40:51-07:00,36500,1.0
111-9572313-3996226,2022-08-15T07:38:45-07:00,10311C,5.0
112-4931861-1145808,2022-08-15T07:39:50-07:00,10334C,1.0
113-7422798-9509013,2022-08-15T07:54:46-07:00,MH-2SJR-ID3C,1.0
114-3313492-9763451,2022-08-15T08:14:10-07:00,779113,1.0
111-1845597-4173867,2022-08-15T08:23:01-07:00,10334C,1.0
113-3803757-7998614,2022-08-15T08:19:24-07:00,36500,1.0
114-8621106-2034615,2022-08-15T06:59:04-07:00,10316,1.0
111-4382477-0906644,2022-08-15T08:34:53-07:00,791192,8.0
114-2238557-0612258,2022-08-15T08:37:56-07:00,36500,1.0
112-8729879-5014633,2022-08-15T08:42:15-07:00,724300,1.0
111-7362841-7738663,2022-08-15T08:49:18-07:00,36153,1.0
111-3948646-2028252,2022-08-15T08:50:02-07:00,730300,2.0
112-0884826-0193867,2022-08-15T08:53:14-07:00,7822,1.0
111-9146602-5260269,2022-08-15T08:56:54-07:00,779113,2.0
114-3270542-6385861,2022-08-15T09:27:36-07:00,724304,2.0
112-9320221-2938667,2022-08-15T09:30:57-07:00,10334C,1.0
114-0095085-4124234,2022-08-15T09:39:17-07:00,22150,1.0
111-6569899-6285010,2022-08-15T09:38:42-07:00,10334C,1.0
113-0387131-0655430,2022-08-15T09:47:49-07:00,779113,3.0
113-5907573-6989048,2022-08-15T09:49:11-07:00,724300,1.0
112-7210084-7969807,2022-08-15T09:21:22-07:00,36530,1.0
112-3832946-6330636,2022-08-15T10:02:42-07:00,724300,1.0
112-3146268-8094613,2022-08-15T10:02:48-07:00,724300,1.0
112-6854283-7122660,2022-08-15T10:06:23-07:00,30030,3.0
113-6614728-2848251,2022-08-15T10:18:47-07:00,924150,1.0
111-2864369-3774608,2022-08-15T10:23:19-07:00,10334C,1.0
113-4448556-7242603,2022-08-15T10:36:15-07:00,10334C,1.0
113-9433378-6926627,2022-08-15T10:37:22-07:00,10334C,20.0
111-4743447-7760262,2022-08-15T10:46:54-07:00,36500,1.0
114-1478571-9311402,2022-08-15T10:50:07-07:00,36500,1.0
111-0442934-5655402,2022-08-15T10:51:45-07:00,10334C,3.0
114-0580525-2352269,2022-08-15T10:53:50-07:00,24650,1.0
111-1516179-5356212,2022-08-15T10:52:34-07:00,10334C,1.0
111-3972227-4845850,2022-08-15T11:38:33-07:00,24650,1.0
113-3285693-3227428,2022-08-15T11:36:37-07:00,24153,1.0
114-4466854-3376218,2022-08-15T11:37:09-07:00,MH-2SJR-ID3C,3.0
112-4416674-2441012,2022-08-15T11:38:18-07:00,71850,1.0
113-4164783-8554639,2022-08-15T11:39:48-07:00,724510,1.0
113-9759794-2938632,2022-08-15T12:01:05-07:00,36500,1.0
113-5069431-8789046,2022-08-15T12:03:40-07:00,730500,1.0
111-2337960-7617859,2022-08-15T12:07:15-07:00,36500,1.0
114-7905369-4217028,2022-08-15T12:14:11-07:00,724300,1.0
113-7139077-4629015,2022-08-15T12:11:05-07:00,36500,2.0
113-4664928-8204229,2022-08-15T12:28:23-07:00,27-1TVA-IET3,1.0
111-5853930-2123439,2022-08-15T07:04:03-07:00,722500,1.0
112-1858674-0999411,2022-08-15T12:37:49-07:00,10334C,1.0
112-7841915-3812224,2022-08-15T12:37:17-07:00,36500,2.0
114-8494762-4421052,2022-08-15T12:37:13-07:00,22013,2.0
112-5030070-2274612,2022-08-15T12:46:03-07:00,30150,1.0
114-8965461-6705853,2022-08-15T12:53:05-07:00,36500,1.0
114-4993536-8644213,2022-08-15T12:56:09-07:00,30150,1.0
111-0377620-5888238,2022-08-15T12:52:29-07:00,730300,1.0
114-5014301-0082633,2022-08-15T13:00:03-07:00,36500,1.0
114-5014301-0082633,2022-08-15T13:00:03-07:00,730500,1.0
114-2043695-4033001,2022-08-15T13:05:19-07:00,10311C,1.0
113-7568101-5215412,2022-08-15T13:16:15-07:00,24153,1.0
112-4501425-1934619,2022-08-15T13:32:07-07:00,730500,1.0
111-5331638-0715452,2022-08-15T13:36:47-07:00,730500,1.0
113-1831137-2307437,2022-08-15T13:41:58-07:00,724599,1.0
114-9601994-7754649,2022-08-15T13:42:59-07:00,724300,10.0
114-8636606-6393836,2022-08-15T13:50:43-07:00,724300,1.0
113-1285392-2977839,2022-08-15T14:15:22-07:00,724150,2.0
113-2832708-4194654,2022-08-15T14:20:17-07:00,722500,1.0
114-4449508-3421022,2022-08-15T14:22:44-07:00,771851,1.0
111-1034537-5913850,2022-08-15T14:54:19-07:00,10334C,1.0
112-4957849-7749864,2022-08-15T14:59:25-07:00,24153,1.0
114-6010116-6498635,2022-08-15T15:19:05-07:00,36500,1.0
114-3566052-2912263,2022-08-15T15:22:40-07:00,777802,1.0
111-2909649-1113862,2022-08-15T15:38:41-07:00,10316,1.0
113-2003683-5698637,2022-08-15T15:45:58-07:00,41305A,1.0
111-6711698-3485055,2022-08-15T16:33:43-07:00,30150,2.0
111-7945694-7161047,2022-08-15T16:54:24-07:00,30150,1.0
111-7242842-3729804,2022-08-15T17:31:00-07:00,771851,2.0
111-9164092-9373024,2022-08-15T18:53:35-07:00,724300,1.0
114-9219253-7064208,2022-08-15T19:47:10-07:00,724300,2.0
112-9474582-4519459,2022-08-15T20:40:20-07:00,41307A,1.0
111-5071510-4557051,2022-08-15T20:52:23-07:00,10334C,1.0
113-5614885-2981056,2022-08-15T21:27:47-07:00,10334C,1.0
113-1675222-3174621,2022-08-15T21:49:21-07:00,22013,1.0
111-0658657-9625056,2022-08-16T05:14:51-07:00,10334C,1.0
113-1405393-8524211,2022-08-16T05:37:36-07:00,724300,2.0
112-5578120-5945065,2022-08-16T05:46:00-07:00,10311C,1.0
114-1918830-4187400,2022-08-16T05:52:34-07:00,10316,1.0
111-6688791-0973045,2022-08-16T06:08:25-07:00,10334C,1.0
112-7267778-2365864,2022-08-16T06:11:49-07:00,10334C,2.0
114-5212530-6083437,2022-08-16T06:23:56-07:00,24153,1.0
114-9789930-0850641,2022-08-16T06:32:15-07:00,724150,2.0
113-9932610-1565055,2022-08-16T06:51:51-07:00,724150,1.0
111-3176747-8697814,2022-08-16T06:51:34-07:00,771851,1.0
111-9881897-6749068,2022-08-16T06:46:49-07:00,734500,1.0
111-9881897-6749068,2022-08-16T06:46:49-07:00,71850,1.0
114-7330244-1033809,2022-08-16T06:56:10-07:00,10334C,1.0
114-5074074-3552226,2022-08-16T07:00:41-07:00,724300,1.0
112-4262311-8241808,2022-08-16T07:04:38-07:00,10334C,2.0
112-9391421-6975464,2022-08-16T07:28:45-07:00,36500,1.0
113-6742162-3701826,2022-08-16T07:41:20-07:00,10334C,1.0
113-2036578-9626601,2022-08-16T07:56:31-07:00,36500,4.0
113-6421290-5470631,2022-08-16T08:07:40-07:00,724500,2.0
112-4155311-6941868,2022-08-16T08:10:02-07:00,36500,1.0
111-2352119-7637869,2022-08-16T08:13:24-07:00,730300,1.0
112-8224456-1885037,2022-08-16T08:15:24-07:00,36500,1.0
113-8775684-4553825,2022-08-16T08:22:59-07:00,36500,4.0
114-0299701-3672207,2022-08-16T08:20:41-07:00,24124,1.0
113-7252724-1342666,2022-08-16T08:38:47-07:00,36500,1.0
113-7252724-1342666,2022-08-16T08:38:47-07:00,730500,1.0
113-5857960-8930605,2022-08-16T08:37:28-07:00,724150,1.0
114-5337786-1419405,2022-08-16T09:02:12-07:00,36150,1.0
111-7130125-9911401,2022-08-16T09:05:20-07:00,10334C,3.0
113-4833184-9665011,2022-08-16T09:16:54-07:00,30650,1.0
113-2263777-5543432,2022-08-16T09:14:51-07:00,36500,2.0
113-4955142-8090628,2022-08-16T09:24:35-07:00,36500,2.0
114-5528502-2464221,2022-08-16T09:34:17-07:00,10334C,2.0
111-7908156-6071403,2022-08-16T09:55:39-07:00,730500,1.0
111-8318672-7266618,2022-08-16T09:58:12-07:00,724500,2.0
111-0248710-6360210,2022-08-16T09:57:25-07:00,112103C,1.0
111-1560838-2430602,2022-08-16T10:01:21-07:00,36150,1.0
113-5329618-5726637,2022-08-16T10:07:52-07:00,724300,1.0
111-7185185-4265804,2022-08-16T10:07:05-07:00,36500,1.0
114-1668986-4991416,2022-08-16T10:14:02-07:00,10334C,2.0
112-8296138-4508269,2022-08-16T10:27:52-07:00,36500,2.0
113-4887530-2621035,2022-08-16T10:38:28-07:00,724300,1.0
114-5351973-5962632,2022-08-16T10:34:40-07:00,24124,2.0
112-8248506-0683438,2022-08-16T10:42:32-07:00,724500,2.0
113-2943921-8580239,2022-08-16T10:49:24-07:00,36500,3.0
113-2943921-8580239,2022-08-16T10:49:24-07:00,734500,3.0
111-7569110-1246669,2022-08-16T10:27:16-07:00,36150,1.0
114-5140363-3317026,2022-08-16T11:01:06-07:00,10334C,1.0
114-9518808-1960250,2022-08-16T11:04:13-07:00,36500,4.0
114-5607445-1439443,2022-08-16T11:17:36-07:00,724300,1.0
111-0300322-8128235,2022-08-16T11:32:13-07:00,724510,2.0
111-0300322-8128235,2022-08-16T11:32:13-07:00,730500,2.0
114-6963214-3791401,2022-08-16T11:45:22-07:00,779113,2.0
112-9785975-8434639,2022-08-16T11:54:20-07:00,36500,1.0
111-2372142-0020239,2022-08-16T11:57:11-07:00,112103C,2.0
113-9714613-7100241,2022-08-16T12:10:42-07:00,10334C,1.0
113-2214763-6012214,2022-08-16T12:12:35-07:00,730300,1.0
114-3522742-5149866,2022-08-16T12:21:40-07:00,10316,1.0
112-4888044-8696205,2022-08-16T11:52:59-07:00,10334C,2.0
111-4900761-6706661,2022-08-16T12:26:40-07:00,777802,1.0
112-4124224-8749017,2022-08-16T12:27:45-07:00,36500,1.0
114-5367048-6050609,2022-08-16T12:30:51-07:00,724500,1.0
112-0580087-8761833,2022-08-16T12:32:18-07:00,36500,4.0
114-8102430-6303423,2022-08-16T12:33:33-07:00,36500,1.0
114-4536573-2890614,2022-08-16T12:42:13-07:00,724150,1.0
112-6669536-3427458,2022-08-16T12:46:07-07:00,730300,2.0
114-4318684-3997021,2022-08-16T13:20:16-07:00,10334C,1.0
113-4811399-6477002,2022-08-16T12:52:05-07:00,36500,1.0
113-7825785-3465824,2022-08-16T13:00:18-07:00,730300,1.0
114-1588792-3346655,2022-08-16T12:59:14-07:00,730500,1.0
111-5730562-4449027,2022-08-16T13:10:17-07:00,730500,1.0
113-9286460-6901824,2022-08-16T13:14:31-07:00,36150,1.0
114-0774077-5990627,2022-08-16T13:15:57-07:00,799388,4.0
112-5398684-0228206,2022-08-16T13:28:27-07:00,24153,2.0
113-2903388-7289008,2022-08-16T13:24:51-07:00,724300,1.0
111-5246607-8909067,2022-08-16T13:24:18-07:00,724300,1.0
112-3157964-4001050,2022-08-16T13:39:08-07:00,10311C,1.0
112-0344210-0445071,2022-08-16T13:31:00-07:00,27-1TVA-IET3,1.0
113-0686279-2253856,2022-08-16T13:48:23-07:00,30150,1.0
113-6979562-8995458,2022-08-16T14:15:09-07:00,724150,1.0
114-6900931-9739412,2022-08-16T13:58:00-07:00,724150,2.0
113-6549467-6912235,2022-08-16T14:07:43-07:00,MH-2SJR-ID3C,3.0
113-0374120-4535461,2022-08-16T14:04:18-07:00,724500,2.0
113-0374120-4535461,2022-08-16T14:04:18-07:00,730500,2.0
112-1049389-7078633,2022-08-16T14:14:35-07:00,724510,1.0
112-4722844-7456231,2022-08-16T14:20:39-07:00,10311C,1.0
113-6238399-6969840,2022-08-16T14:22:08-07:00,F6-0O1K-QPPA,1.0
112-8180166-4912251,2022-08-16T14:54:29-07:00,730500,2.0
112-4790066-9454651,2022-08-16T14:53:45-07:00,10334C,1.0
113-1651123-8294620,2022-08-16T15:01:10-07:00,10316,1.0
114-1034192-8267454,2022-08-16T15:26:46-07:00,777802,1.0
112-6633200-4761805,2022-08-16T15:32:31-07:00,724300,1.0
114-2652851-9718610,2022-08-16T15:54:57-07:00,36500,2.0
